title, Lat, Lon
 PARK, -34.2167, 144.4500
 EUST, -34.2431, 142.9949
 EUST, -33.9454, 143.0527
 BOOL, -33.5667, 144.6667
 IVAN, -32.2000, 144.7000
 POLY, -33.3833, 144.6333
 MURR, -34.5778, 142.7639
 LITT, -34.0000, 144.6000
 NYMA, -32.2480, 146.4855
 BOOL, -33.7073, 144.7667
 NYMA, -32.3333, 145.7667
 NYMA, -32.0500, 146.3167
 MOUN, -32.8667, 145.8833
 EUST, -34.5167, 142.8833
 EUST, -34.7667, 142.6167
 GILG, -32.3167, 146.0167
 EUAB, -33.1133, 146.4600
 BOGA, -30.7000, 146.9833
 IVAN, -33.0000, 144.3500
 BOOL, -33.7667, 144.4667
 MOSS, -33.2833, 144.4167
 HILL, -33.3841, 145.9589
 IVAN, -33.1492, 144.4768
 HILL, -33.1898, 145.3067
 BOOL, -33.5160, 144.7651
 MOUN, -32.8399, 145.8791
 KILL, -31.9945, 145.9736
 EUAB, -32.8261, 145.8801
 WAIK, -32.8323, 144.4645
 BOOL, -33.5160, 144.7651
 NARR, -32.3000, 147.7000
 ALAW, -33.4000, 147.6000
 GOON, -32.9175, 148.0932
 BEDG, -33.3667, 147.7000
 BOGA, -33.1074, 147.8008
 BOLA, -33.8000, 146.9667
 BOON, -32.8000, 147.0000
 COND, -33.1624, 147.2846
 PEAK, -32.7750, 147.8620
 BULG, -32.6000, 148.1000
 BURC, -33.5159, 147.2541
 TOTT, -32.1266, 147.4067
 BURR, -32.6500, 147.4000
 COND, -32.9000, 147.1000
 COND, -33.0818, 147.1524
 COOK, -33.0500, 147.7000
 GOON, -32.9744, 148.0632
 WEST, -33.9382, 147.1962
 DAND, -32.2884, 147.6671
 EVER, -32.9000, 147.1000
 WARR, -33.2882, 147.5364
 INVE, -32.2000, 147.9000
 LAKE, -33.7000, 147.4000
 MELR, -32.6500, 147.0000
 TOTT, -32.2500, 147.1167
 MOUN, -33.0000, 147.4000
 COND, -32.9167, 147.0667
 MULG, -33.2000, 147.4000
 TRUN, -32.9018, 147.5224
 BOBA, -32.3000, 146.5833
 PALE, -32.8000, 146.7000
 PEAK, -32.7235, 148.1902
 STRA, -32.6167, 147.9333
 ALBE, -32.3333, 147.4000
 NEVE, -32.0154, 147.4280
 TOTT, -32.2435, 147.3552
 TRUN, -32.9216, 147.7028
 TULL, -32.6345, 147.5666
 TULL, -32.8000, 146.8000
 DAND, -32.2367, 147.5538
 UNGA, -33.6385, 146.9739
 TULL, -33.3833, 146.9000
 WILG, -33.6000, 147.5000
 TOTT, -32.2000, 147.3500
 WEST, -33.9239, 147.2048
 YALG, -33.8466, 146.8271
 YELL, -32.5000, 146.8000
 TALL, -32.5667, 146.7500
 ROSE, -32.7500, 147.0000
 BURR, -33.2000, 147.5000
 TOTT, -32.3904, 146.8874
 MOUN, -32.5333, 146.7833
 COND, -33.0664, 147.2283
 BOBA, -32.2833, 146.7000
 COND, -33.1032, 146.8470
 FAIR, -33.2833, 147.3833
 TRAN, -32.1222, 147.6167
 BALE, -32.3000, 147.0000
 BYGO, -33.5833, 146.9833
 COND, -32.9000, 147.1000
 CORR, -33.6333, 147.3667
 FORE, -33.4667, 146.9167
 GRAS, -33.4667, 147.4667
 KYAL, -32.5500, 148.3500
 LAKE, -33.7000, 147.4000
 LAKE, -33.7000, 147.4833
 LANS, -32.2167, 147.0333
 MINE, -32.6000, 147.0000
 MOOB, -33.6000, 147.8000
 NEW , -32.6000, 147.8000
 ORAN, -32.1833, 147.3833
 TABR, -32.0000, 147.5000
 BOBA, -32.3667, 146.7833
 THE , -32.2000, 146.6000
 TIND, -32.6000, 146.9000
 TOTT, -32.2000, 147.3000
 TULL, -32.6167, 147.5667
 UNGA, -33.8333, 146.8333
 UNGA, -33.6667, 147.2000
 WARR, -33.4000, 147.7000
 WILL, -32.6000, 147.1000
 WOLL, -33.6000, 147.0000
 WOOD, -32.2833, 148.4333
 YARR, -33.2000, 147.6000
 YOUN, -33.7833, 146.9500
 YOUN, -33.7833, 146.9500
 DAND, -32.4004, 147.7347
 ADAV, -32.9000, 148.0000
 GUND, -32.5833, 146.8167
 JUMB, -32.5333, 147.4667
 MUNG, -32.5500, 148.0000
 TOMI, -32.5500, 148.2333
 WARG, -32.5167, 147.7833
 WYOM, -32.0667, 147.4500
 CROW, -32.3333, 146.7667
 DERR, -32.5667, 148.0333
 DOBR, -32.3000, 147.4833
 BLOW, -33.7167, 147.1667
 HERM, -31.8720, 146.4693
 BULB, -32.5000, 147.1667
 TOTT, -31.9667, 147.2000
 URAM, -32.8667, 146.7000
 COND, -33.0833, 147.1500
 WEST, -33.9380, 147.1901
 GOON, -32.9167, 147.9500
 TRUN, -32.8983, 147.7817
 OOTH, -33.0833, 147.4833
 DUNM, -32.7333, 147.9833
 WILM, -32.5724, 147.2162
 BURC, -33.5000, 147.3500
 PEAK, -32.6358, 148.0580
 BOBA, -32.4333, 146.6000
 TOTT, -32.0385, 147.1908
 DAND, -32.2752, 147.6195
 TRAL, -32.7833, 147.9333
 ALEC, -32.8570, 148.2577
 ALEC, -32.9294, 148.3017
 ALEC, -32.8952, 148.2811
 MOGA, -32.9000, 147.2000
 ALEC, -32.9368, 148.2447
 TALL, -32.7500, 146.6500
 ALEC, -32.9433, 148.2833
 FAIR, -33.2833, 147.3833
 WYAL, -33.9000, 147.2000
 PEAK, -32.7500, 148.0667
 BOBA, -32.3108, 146.6723
 TRUN, -32.9333, 147.6833
 BYGA, -33.4333, 146.8333
 BOBA, -32.6500, 146.9333
 TULL, -32.6000, 147.7500
 WEST, -33.8667, 147.0500
 WIRR, -32.0167, 147.1833
 BOBA, -32.0333, 146.8500
 NYMA, -31.9500, 146.4833
 EUAM, -32.0400, 147.1933
 FORB, -33.4001, 147.7741
 WEST, -33.9197, 147.0792
 COND, -33.0682, 147.2133
 TULL, -32.7519, 147.5904
 TOMI, -32.5613, 148.3353
 NYMA, -32.0875, 146.6136
 OOTH, -33.0550, 147.4427
 NYMA, -32.2259, 146.5516
 DAND, -32.3780, 147.7274
 CARI, -30.7000, 147.4167
 COON, -30.8095, 148.2284
 BELA, -31.7833, 147.6000
 BOX , -31.6000, 147.4000
 TRAN, -31.8093, 148.1584
 NARR, -32.0646, 148.2353
 WARR, -31.3582, 147.5868
 CARI, -30.4631, 147.6915
 WYAN, -32.4577, 148.1491
 COMB, -30.4000, 148.1500
 COON, -30.9753, 148.3806
 DAHO, -30.4500, 148.2000
 EDIT, -31.9000, 148.1000
 WARR, -31.5150, 147.5500
 GULA, -31.1254, 148.0384
 WALG, -30.2000, 148.1500
 NYNG, -31.4376, 147.2781
 HERM, -31.7812, 146.6398
 GILG, -31.7049, 148.6629
 GILG, -30.3000, 147.2000
 GIRI, -31.2506, 146.9038
 NEVE, -31.9247, 147.6608
 GULA, -31.3329, 148.4711
 SUMM, -31.4333, 147.0000
 GUNN, -31.6833, 147.6500
 WARR, -31.4570, 147.8824
 HERM, -31.5627, 146.7179
 ILLA, -31.1000, 147.3000
 NYNG, -31.5167, 147.3833
 NYNG, -31.4333, 147.4333
 MIAN, -31.6033, 146.9437
 NYNG, -31.6395, 147.3160
 MOUN, -31.2000, 148.7000
 NYNG, -31.8576, 147.1343
 WARR, -31.4986, 147.6865
 MUNG, -32.1500, 148.1000
 MURI, -31.6000, 146.6000
 NARR, -32.2442, 148.2447
 NEVE, -31.8350, 147.7189
 NYNG, -31.5495, 147.1961
 COON, -30.6500, 147.9667
 QUAB, -30.6000, 147.8000
 QUAM, -30.9252, 147.8690
 QUAM, -31.0261, 147.7009
 QUAM, -30.8707, 147.7462
 TERI, -30.8833, 148.8500
 THE , -30.5000, 147.3000
 TOOR, -30.7000, 148.0000
 TRAN, -32.0322, 147.9826
 TRAN, -31.9861, 147.9489
 URAW, -30.8000, 148.7000
 GILG, -31.6500, 148.4500
 WARR, -31.1650, 148.6417
 COON, -31.0000, 148.4333
 WARR, -31.6976, 147.8348
 CARI, -30.3833, 147.9667
 COON, -30.5833, 148.3167
 MARR, -30.6998, 147.2232
 BREW, -30.2000, 147.5000
 WARR, -31.2500, 148.8000
 BONG, -31.7000, 148.6000
 COLA, -31.2500, 147.2000
 WARR, -31.2594, 148.0161
 MULL, -31.7000, 147.4000
 WILL, -32.1000, 148.4000
 COMB, -31.1333, 148.3667
 EUMU, -31.9490, 148.6177
 MULG, -31.0833, 146.8000
 GULA, -31.3799, 148.2644
 NYNG, -31.0500, 147.3667
 CALG, -31.1000, 148.7000
 CANN, -31.6000, 147.3000
 QUAM, -31.0228, 147.9026
 CERE, -32.2000, 148.1000
 COLL, -31.7167, 148.3833
 COLL, -31.7167, 148.3167
 COON, -31.0000, 148.4000
 COON, -30.9000, 147.9000
 CORN, -32.2333, 148.2000
 CUDD, -32.0667, 148.2500
 CURB, -31.5500, 148.5833
 CURB, -31.5500, 148.5833
 DAPP, -32.3667, 148.4500
 DOOR, -31.3833, 148.8333
 MACQ, -30.9050, 147.4829
 NEVE, -31.8569, 147.6554
 GRAD, -31.1333, 147.8833
 GRAY, -31.7167, 146.8167
 WARR, -31.2630, 148.8666
 GUNN, -31.7000, 147.6000
 MERR, -31.3000, 148.0000
 DUBB, -32.2201, 148.5695
 MOON, -31.3000, 147.3000
 MUND, -30.8000, 147.2000
 NEBA, -30.9000, 148.6000
 NYNG, -31.6000, 147.2000
 COME, -30.3833, 148.5000
 THE , -31.3833, 148.1333
 TRAN, -32.0000, 148.0000
 WAIM, -30.5000, 148.5000
 WALL, -30.8000, 147.6000
 WILG, -30.3000, 147.9000
 WARR, -31.4000, 148.1000
 CULG, -30.3141, 149.5673
 KIMO, -30.3000, 148.0167
 GERA, -31.3000, 147.2000
 BILL, -30.6833, 148.4333
 INGE, -31.7667, 147.6000
 KENS, -30.5000, 148.3500
 MERI, -31.2667, 148.5500
 NELG, -30.9167, 148.1333
 THOR, -31.5333, 146.9167
 YOWE, -30.1500, 147.7667
 FORE, -30.7667, 148.1500
 LOHN, -31.6000, 147.4167
 NARR, -32.2230, 148.2292
 NYNG, -31.3500, 147.1500
 HERM, -31.4333, 146.7500
 NYNG, -31.7802, 147.1207
 NEVE, -31.9413, 147.4816
 MULL, -31.7167, 147.5333
 COON, -30.7669, 148.7424
 CURB, -31.5558, 148.5981
 NARR, -32.0617, 148.2333
 WARR, -31.7833, 147.7667
 CARI, -30.4167, 147.5500
 BALL, -31.8833, 148.4833
 COON, -30.9167, 148.4167
 SILE, -31.6167, 148.1500
 WILL, -30.9500, 147.0667
 GUNN, -31.7450, 147.8633
 COLL, -31.6667, 148.3000
 WOOD, -31.4000, 148.1000
 WARR, -31.2293, 148.8861
 TOON, -30.7000, 148.0000
 COLL, -31.6667, 148.4167
 QUAM, -30.8500, 147.3000
 BUDG, -31.5333, 146.6167
 EUMU, -31.9833, 148.5833
 GILG, -31.7000, 148.6833
 COON, -30.9500, 148.3833
 MART, -30.4600, 147.6800
 CARI, -30.4367, 147.5700
 COON, -30.9583, 148.3883
 GILG, -31.7150, 148.6717
 MARQ, -31.7028, 147.8367
 OXLE, -31.1200, 147.5700
 NARR, -31.9000, 148.3667
 WARR, -31.5167, 147.6000
 MIAN, -31.5667, 146.9667
 NYNG, -31.0500, 147.4500
 NYNG, -31.1500, 147.5167
 NARR, -32.2500, 148.1000
 SUMM, -31.4333, 147.0667
 NEVE, -31.7667, 147.7000
 MUDA, -31.8667, 147.1333
 NYNG, -31.5500, 147.1833
 GULA, -31.1072, 148.0217
 GIRI, -31.2640, 146.7673
 GIRI, -31.2407, 146.7019
 GILG, -31.7042, 148.6283
 COON, -30.9776, 148.3798
 WALG, -30.2411, 147.5327
 KEVE, -30.4934, 147.9422
 GIRI, -31.0824, 146.9296
 QUAM, -30.9260, 147.8699
 MUNG, -29.2451, 148.8518
 BURR, -30.1019, 148.9651
 ROWE, -29.6514, 148.9333
 CRYO, -29.9576, 148.4689
 BOOM, -28.7245, 149.5757
 BRAN, -29.7500, 148.8000
 MORE, -29.2813, 149.3504
 COME, -30.3333, 148.4667
 ROWE, -29.7975, 149.1961
 BUNN, -29.8000, 149.1000
 WEEM, -29.2530, 149.1207
 CUBB, -30.2000, 149.1000
 MYRA, -29.6500, 148.8500
 POKA, -29.5833, 148.6833
 ERIN, -29.5000, 149.2500
 WALG, -30.2167, 148.3333
 GWAB, -30.6088, 148.9720
 GARA, -29.0802, 149.5056
 MERC, -29.8000, 148.3500
 MOGI, -29.3541, 148.6895
 MUNG, -28.9786, 148.9899
 ROWE, -29.8452, 149.0048
 MERR, -29.6667, 148.8167
 PILL, -30.3515, 148.8843
 PILL, -30.7500, 148.8000
 THE , -29.7000, 148.5000
 WALG, -30.0236, 148.1218
 WALM, -30.1000, 148.3000
 ROWE, -29.7503, 148.9425
 WEEM, -29.0150, 149.2550
 OLD , -29.8833, 148.8000
 MUNG, -29.1167, 149.0167
 YARR, -29.7000, 149.1000
 PILL, -30.4026, 148.8389
 BARN, -28.8000, 149.6000
 BEET, -29.7000, 148.6000
 BELM, -29.3000, 149.3000
 BRON, -29.7000, 149.0000
 COME, -30.3653, 148.4850
 COOY, -29.7000, 149.3000
 DEEN, -30.1000, 148.6000
 WOMB, -30.4000, 148.8000
 WOOR, -29.9167, 148.2667
 BOOR, -28.9167, 149.2333
 BUDD, -29.7333, 148.5500
 BUGI, -30.2667, 148.8333
 BULL, -29.4500, 149.2167
 BULY, -29.7333, 149.2167
 CLEV, -29.1333, 148.9000
 DERR, -29.5500, 149.2667
 KUNO, -28.6667, 149.5667
 MUNG, -29.6500, 149.1667
 STAN, -29.6500, 149.1667
 YARA, -29.0333, 149.0333
 COLM, -30.4167, 148.1333
 COOY, -29.7000, 149.3000
 WEEM, -29.2667, 149.2833
 WEEM, -29.2403, 149.1265
 WEEM, -29.2667, 149.0667
 COLL, -29.3333, 148.9000
 BURR, -30.1667, 148.9500
 ROWE, -29.4667, 149.0333
 COLL, -29.4333, 148.7333
 ROWE, -29.8167, 148.5833
 WEEM, -29.4000, 149.2167
 MORE, -29.6167, 149.1500
 BURR, -30.1962, 148.7567
 ROWE, -29.8131, 148.9111
 MUNG, -28.9683, 148.9833
 PILL, -30.2747, 148.8222
 BUNA, -29.0833, 149.2667
 COON, -29.8333, 149.2500
 PILL, -30.5000, 148.9500
 BURR, -30.1667, 148.8333
 PILL, -30.3471, 149.0230
 WEEM, -29.1467, 149.2283
 COME, -30.3833, 148.5000
 NORW, -30.4667, 148.4500
 BARW, -29.5500, 148.5833
 KELV, -28.7458, 149.3306
 MACI, -28.5750, 149.5597
 BURR, -30.0931, 148.8772
 OLD , -29.9667, 148.9667
 BOOM, -28.6167, 149.6667
 KANO, -28.7000, 149.4000
 ROWE, -29.8033, 148.9802
 COLL, -29.6752, 148.6947
 WALG, -30.0372, 148.1223
 MORE, -29.4917, 149.8461
 BARA, -30.9480, 149.0663
 BARA, -30.9469, 149.0654
 BELL, -29.9182, 149.7919
 BOGG, -28.6024, 150.3604
 BOOL, -30.0667, 149.4333
 BARA, -30.9833, 148.8667
 CRAI, -30.1000, 149.9000
 DOBI, -29.9000, 149.7000
 EDGE, -30.0000, 150.0000
 GARA, -29.0745, 149.6347
 GARR, -29.0000, 149.7000
 GARA, -29.1000, 149.6500
 GURL, -29.8000, 149.5833
 GOLD, -28.8667, 150.3833
 JACK, -30.4500, 149.7000
 ROCK, -30.7167, 149.1500
 CROP, -28.9917, 150.0170
 MASC, -30.0000, 149.5000
 ASHL, -29.3000, 149.7667
 MILO, -29.4000, 149.9000
 WEE , -30.2083, 149.5967
 MISS, -29.8000, 150.2000
 MOBI, -28.8000, 150.4000
 MOEM, -30.0000, 149.9000
 NARR, -30.2552, 149.6789
 MORE, -29.5000, 149.9000
 MYAL, -28.9267, 150.6042
 MILG, -29.4167, 150.2333
 NARR, -30.3401, 149.7552
 OAKH, -28.7000, 150.3500
 ORLA, -29.8000, 149.5000
 PALL, -29.4747, 150.1359
 WEE , -30.1187, 149.3232
 BELL, -29.8401, 149.3207
 ROCK, -31.0667, 149.5833
 BINI, -29.6000, 150.1000
 MORE, -29.2500, 149.5333
 TERR, -29.8000, 150.2000
 ASHL, -29.0480, 149.9384
 TULL, -28.8695, 150.0894
 GARA, -28.9012, 149.5401
 BUGA, -31.0667, 149.0250
 WEE , -30.2257, 149.4452
 WILU, -30.3000, 149.5000
 YEAR, -31.1833, 149.1833
 NORT, -28.9293, 150.3915
 MORE, -29.4819, 149.8383
 WAIR, -30.4000, 149.9000
 BORA, -28.9500, 149.6000
 CURR, -30.6000, 149.9000
 DORE, -30.0000, 149.3000
 GOON, -29.4500, 149.3000
 GORA, -31.1000, 149.1000
 MILL, -29.8000, 149.5833
 PALL, -29.5000, 150.1000
 TERA, -29.1500, 149.9500
 ULEN, -29.0000, 149.7000
 GARA, -29.1333, 149.7333
 ARRO, -30.7500, 149.6000
 BUND, -29.8333, 150.2167
 CRIC, -31.0333, 149.5000
 GIL , -29.1833, 150.0000
 KILG, -29.7833, 149.7667
 MIRO, -28.9167, 149.7000
 WEE , -30.1667, 149.3833
 AVON, -29.8000, 149.9000
 MORE, -29.6202, 149.3770
 MORE, -29.5833, 149.6167
 MORE, -29.4167, 149.4833
 KENE, -30.7632, 149.0008
 CUTT, -30.4000, 149.1500
 BARA, -30.8838, 148.8098
 NORT, -28.9477, 150.2555
 BOOM, -28.7437, 149.8225
 BOGG, -28.7167, 150.5667
 BOGG, -28.6167, 150.0500
 WEE , -30.3833, 149.5000
 KENE, -30.8043, 149.1246
 COON, -30.7973, 149.5526
 NARR, -30.4833, 149.6667
 BOGG, -28.8167, 150.2667
 GARA, -28.9665, 149.6721
 BELL, -30.0000, 149.8000
 WEE , -30.2333, 149.4333
 EULA, -30.9500, 148.8833
 CARO, -29.8667, 150.2500
 TERR, -29.8167, 150.1667
 MORE, -29.3333, 149.6000
 GOOR, -31.1000, 149.0000
 DINB, -30.8000, 148.8500
 CUTT, -30.3483, 149.1333
 NORT, -29.0277, 150.4419
 NARR, -30.3167, 149.8000
 TERI, -30.8667, 148.8333
 NARR, -30.4483, 149.6683
 CUTT, -30.3117, 149.2167
 NORT, -28.9333, 150.3833
 BOGG, -28.6083, 150.3650
 NARR, -30.4532, 149.6714
 GARA, -28.8333, 149.7833
 GLEN, -30.2033, 149.4933
 BOOM, -28.7167, 149.6500
 BINI, -29.5250, 150.2033
 TERR, -29.7913, 150.1503
 TERR, -28.6089, 149.8742
 BELL, -29.8000, 149.9333
 BURR, -28.7356, 150.2725
 WILL, -28.7767, 149.7833
 ROCK, -31.0067, 149.5459
 MORE, -29.4898, 149.8471
 MORE, -29.2732, 150.0994
 MORE, -29.4898, 149.8471
 BUND, -30.0478, 150.9392
 ARRA, -29.7000, 151.1000
 ASHF, -29.3196, 151.0916
 BARR, -30.3833, 150.6083
 BING, -29.8673, 150.5715
 UPPE, -30.0750, 150.6427
 BUND, -30.2667, 150.9167
 BONS, -29.0484, 151.2766
 KOLO, -29.6353, 150.7028
 BRAE, -29.7500, 150.7000
 CARO, -30.0333, 150.3667
 COBB, -30.2333, 150.5833
 COOL, -29.2543, 150.7496
 DELU, -29.6540, 150.8291
 BING, -29.9198, 150.3744
 EULA, -30.3500, 149.9000
 DELU, -29.4408, 150.7858
 GRAV, -29.5836, 150.3362
 HART, -29.5500, 151.1000
 BING, -29.9167, 150.4167
 MAY , -30.4000, 150.4000
 BARR, -30.3209, 150.2734
 NEED, -29.3000, 151.3000
 BARR, -30.2948, 150.8103
 BARR, -30.4291, 150.5298
 OTTL, -29.3000, 150.8000
 PALL, -29.9000, 150.4000
 DELU, -29.5581, 150.8871
 COPE, -29.9573, 150.9157
 WARI, -29.5416, 150.5754
 BOGG, -30.4333, 150.3167
 GRAM, -29.4000, 150.9833
 COOL, -29.2017, 150.6077
 YALL, -29.1000, 150.5000
 YARR, -29.4833, 150.9500
 YETM, -28.8973, 150.7722
 WALL, -29.2443, 150.8923
 BONS, -29.1833, 151.3833
 NARR, -30.3154, 149.8302
 BING, -29.9943, 150.7812
 KOLO, -29.6872, 150.6200
 ASHF, -29.2500, 151.0500
 GRAM, -29.3333, 150.8667
 ASHF, -29.3570, 151.1432
 ASHF, -29.2975, 151.1478
 ASHF, -29.3411, 151.2894
 ASHF, -29.3992, 151.4107
 ASHF, -29.9000, 151.0833
 GRAM, -29.3600, 150.9181
 GRAM, -29.4050, 150.9012
 GRAM, -29.4333, 151.0000
 ASHF, -29.4167, 151.1500
 BUKK, -29.4667, 151.0500
 ASHF, -29.4500, 151.1667
 ASHF, -29.4500, 151.2333
 ASHF, -29.4017, 151.2033
 GRAM, -29.4700, 150.9283
 CHER, -29.5200, 150.9630
 INVE, -29.5000, 151.0167
 BUKK, -29.4667, 151.0833
 BUKK, -29.5000, 151.1333
 BUKK, -29.5000, 151.2000
 NULL, -29.5167, 151.3333
 NULL, -29.4989, 151.3015
 INVE, -29.5167, 151.2833
 NULL, -29.6050, 151.2670
 WELL, -29.5333, 151.4167
 ROCK, -29.5167, 151.4500
 GLEN, -29.6333, 151.4667
 DINT, -29.5998, 151.1562
 OAKW, -29.5833, 151.0000
 ARAL, -29.6167, 151.0833
 INVE, -29.6000, 151.1333
 NULL, -29.6448, 151.2362
 OAKW, -29.6627, 151.0408
 ROB , -29.6833, 151.9667
 KING, -29.6400, 151.4297
 INVE, -29.6871, 151.0707
 INVE, -29.6754, 151.1527
 NULL, -29.6333, 151.2000
 NULL, -29.6833, 151.2833
 BING, -29.7027, 150.4096
 KING, -29.6382, 151.4055
 GREE, -29.7500, 151.0167
 CARO, -30.1094, 150.1381
 BANN, -29.5833, 151.0333
 EDDY, -29.7167, 150.8333
 GOOM, -29.8000, 151.2000
 GRAG, -29.5667, 150.7667
 GUNN, -29.6000, 150.8000
 BING, -29.9198, 150.3744
 MERR, -30.6667, 150.7667
 MYAL, -29.7167, 150.5833
 ROCK, -29.3000, 151.3000
 SING, -29.7167, 150.4667
 TARR, -30.3000, 149.9000
 WILL, -28.7000, 150.8000
 YAGO, -29.5167, 150.3333
 CHER, -29.5667, 150.8833
 COOC, -29.5333, 151.4167
 MOOR, -29.2000, 151.1000
 STOR, -30.1833, 150.7333
 BARR, -30.3735, 150.6723
 OAKW, -29.6000, 151.1167
 PIND, -29.3899, 151.2448
 BUND, -30.3354, 150.9338
 BING, -30.0617, 150.7589
 BUND, -30.0897, 150.9153
 BUND, -30.0167, 150.9500
 WOON, -29.9500, 150.9667
 GULF, -30.1667, 150.7167
 BING, -29.8650, 150.5767
 INVE, -30.2167, 150.8167
 BUND, -30.1432, 150.9639
 BUND, -30.0977, 151.0089
 BULL, -30.2167, 150.9833
 BARR, -30.3030, 150.6935
 COBB, -30.2244, 150.7230
 BUND, -30.1500, 150.9167
 BARR, -30.3614, 150.4670
 NARR, -30.3222, 149.7820
 BUKK, -29.5045, 151.1293
 WARI, -29.3447, 150.5768
 BING, -29.8200, 150.3876
 CROO, -29.2743, 150.2658
 CARO, -30.1312, 150.1462
 NARR, -30.2833, 150.1667
 NARR, -30.2070, 149.9839
 COPE, -29.8866, 150.8951
 CROP, -29.2071, 150.3695
 CROP, -29.1259, 150.3039
 STRA, -29.5167, 150.8333
 BARR, -30.3733, 150.6083
 INVE, -29.6500, 151.0500
 CARO, -30.0133, 150.3600
 BEEB, -28.7216, 150.9285
 CARO, -30.0333, 150.3833
 TERR, -29.7667, 150.2667
 UPPE, -30.1560, 150.3889
 BEAR, -29.1833, 151.3833
 GWYD, -29.5833, 150.3700
 WOOD, -30.3667, 150.8167
 YETM, -28.9028, 150.7800
 BING, -29.8650, 150.5767
 ASHF, -29.3000, 151.1167
 HAYS, -29.2333, 151.3833
 WALL, -29.2667, 150.9000
 CARO, -30.0197, 150.3683
 NARR, -30.1878, 149.8641
 WARI, -29.5483, 150.5500
 NARR, -30.2838, 150.1666
 NARR, -30.3267, 149.7800
 CARO, -30.1186, 150.1300
 CROP, -29.1167, 150.2667
 BONS, -29.0000, 151.2833
 HOLD, -28.8000, 150.7333
 BONS, -29.2167, 151.3833
 INVE, -29.7833, 150.9667
 BUKK, -29.5005, 151.1280
 BONS, -29.1199, 151.2942
 FRAS, -29.1857, 151.1560
 ATTU, -30.9113, 150.8579
 ATTU, -30.9333, 150.8833
 MULL, -31.2342, 149.8345
 SOME, -30.9702, 150.7354
 BEND, -30.8833, 151.1546
 BLAC, -31.6500, 150.2000
 BLAC, -31.6405, 150.2356
 BOGG, -30.7056, 150.0458
 BREE, -31.2475, 150.4632
 BROW, -31.6000, 150.4000
 CAST, -31.5000, 150.7000
 SOME, -30.9094, 150.6614
 UPPE, -30.5000, 150.3000
 CUER, -30.7000, 150.8000
 CURL, -31.1170, 150.2681
 CURR, -31.3000, 150.7000
 DANG, -30.9963, 151.2292
 PREM, -31.5711, 149.7762
 MULL, -31.1711, 149.6456
 WALL, -31.4833, 150.8333
 BOGG, -30.8333, 149.9167
 MULL, -31.0167, 149.7333
 MOOR, -31.0127, 150.9545
 GUNN, -30.9841, 150.2540
 GUNN, -31.0261, 150.2687
 WILL, -31.7927, 150.6729
 WILL, -31.8000, 150.6000
 WILL, -31.7000, 150.5000
 KICK, -31.5500, 150.3500
 CURL, -31.2667, 150.1000
 LIMB, -31.0333, 151.1500
 MANI, -30.7469, 150.7210
 MARY, -31.0000, 151.1000
 BOGG, -30.6167, 150.2500
 BOGG, -30.7451, 150.0548
 MILL, -31.8000, 150.5167
 CARO, -31.4135, 150.4234
 PINE, -31.5077, 150.3986
 MULL, -31.0976, 149.9114
 SPRI, -31.3946, 150.2488
 NORM, -31.0000, 150.1000
 NUND, -31.4605, 151.1275
 OAKV, -30.5000, 150.7000
 WILL, -31.7118, 150.4135
 BOGG, -30.7044, 150.2767
 CURL, -31.1791, 150.0312
 PINE, -31.5294, 150.4356
 NIAN, -31.2850, 151.3050
 QUIP, -31.4167, 150.6667
 QUIR, -31.5086, 150.6793
 SOME, -30.9389, 150.6389
 SUNN, -31.3000, 150.5000
 SWAM, -31.0000, 151.2000
 TAMB, -31.3460, 149.8285
 TAMW, -31.0867, 150.8467
 CARR, -30.9604, 150.4601
 WILL, -31.7273, 150.5126
 WILL, -31.7731, 150.2856
 TURR, -30.4445, 149.9390
 CURL, -31.1833, 150.1000
 WILL, -31.6500, 150.6667
 BLAC, -31.7500, 150.2500
 WERR, -31.3490, 150.6480
 WILL, -31.6483, 150.7267
 PINE, -31.6001, 150.3811
 BREE, -31.1660, 150.5441
 WALL, -31.6218, 150.8437
 GOON, -31.2994, 150.9085
 BURI, -30.5000, 150.5000
 YANN, -31.4494, 150.0247
 BUND, -31.7333, 150.0167
 PREM, -31.4568, 149.9001
 SPRI, -31.4000, 150.2000
 GREE, -31.7000, 150.5000
 DURI, -31.2000, 150.8000
 WINT, -31.1224, 150.6957
 BOGG, -30.5121, 150.2119
 FERN, -31.8000, 150.7000
 NUND, -31.4149, 151.0896
 HANG, -31.4675, 151.2558
 GLEN, -31.2667, 149.7333
 BLAC, -31.8000, 150.4167
 ORAB, -30.4702, 150.9539
 CROW, -30.5000, 150.8167
 MANI, -30.5667, 150.8833
 URAL, -30.5167, 151.0333
 MANI, -30.6167, 150.8167
 MANI, -30.6000, 150.8500
 MANI, -30.6000, 150.9500
 MANI, -30.5833, 151.0500
 UPPE, -30.6242, 150.7293
 MANI, -30.6490, 150.7517
 MANI, -30.6667, 150.9167
 MANI, -30.6667, 151.0000
 MANI, -30.6642, 151.0272
 BEND, -30.6333, 151.1000
 BEND, -30.6767, 151.1800
 MANI, -30.7500, 150.7167
 HALL, -30.7167, 150.7667
 MANI, -30.7064, 150.8264
 MANI, -30.7461, 150.9069
 WATS, -30.7167, 150.9833
 WATS, -30.7367, 151.0633
 WATS, -30.6929, 151.1214
 MANI, -30.7667, 150.8167
